#  173 | steps: 42165 | steps_t: 25681 | t: 2262.402854 | r: -2210.000000 | e:   0.486380 | Q: 264.550537 | won: False
Blue team starts
GAME IS OVER
#  174 | steps: 42466 | steps_t: 25940 | t: 2281.193184 | r:  2740.000000 | e:   0.481200 | Q: 437.237793 | won: True
Red team starts
GAME IS OVER
#  175 | steps: 42767 | steps_t: 26186 | t: 2300.655217 | r:  1760.000000 | e:   0.476280 | Q: 447.274811 | won: True
Blue team starts
GAME IS OVER
#  176 | steps: 42982 | steps_t: 26351 | t: 2313.530849 | r: -2620.000000 | e:   0.472980 | Q: 330.730927 | won: False
Blue team starts
GAME IS OVER
#  177 | steps: 43283 | steps_t: 26610 | t: 2333.516394 | r:   -30.000000 | e:   0.467800 | Q: 281.305054 | won: True
Red team starts
GAME IS OVER
#  178 | steps: 43500 | steps_t: 26777 | t: 2345.595866 | r: -1710.000000 | e:   0.464460 | Q: 259.931793 | won: False
Blue team starts
GAME IS OVER
#  179 | steps: 43670 | steps_t: 26906 | t: 2355.111659 | r: -1110.000000 | e:   0.461880 | Q: 355.609161 | won: False
Red team starts
GAME IS OVER
#  180 | steps: 43838 | steps_t: 27033 | t: 2365.457170 | r: -1260.000000 | e:   0.459340 | Q: 226.408615 | won: False
Red team starts
GAME IS OVER
#  181 | steps: 44089 | steps_t: 27242 | t: 2381.692252 | r:  -750.000000 | e:   0.455160 | Q: 452.742065 | won: False
Red team starts
GAME IS OVER
#  182 | steps: 44307 | steps_t: 27406 | t: 2395.900815 | r: -2540.000000 | e:   0.451880 | Q: 146.847580 | won: False
Red team starts
GAME IS OVER
#  183 | steps: 44475 | steps_t: 27532 | t: 2405.080230 | r: -1000.000000 | e:   0.449360 | Q: 306.405304 | won: False
Red team starts
GAME IS OVER
#  184 | steps: 44690 | steps_t: 27697 | t: 2417.701188 | r: -1810.000000 | e:   0.446060 | Q: 307.726501 | won: False
Blue team starts
GAME IS OVER
#  185 | steps: 44858 | steps_t: 27824 | t: 2427.570356 | r: -1420.000000 | e:   0.443520 | Q: 233.968872 | won: False
Blue team starts
GAME IS OVER
#  186 | steps: 45159 | steps_t: 28071 | t: 2446.703150 | r:   570.000000 | e:   0.438580 | Q: 297.608612 | won: True
Blue team starts
GAME IS OVER
#  187 | steps: 45331 | steps_t: 28202 | t: 2456.311295 | r: -1810.000000 | e:   0.435960 | Q: 152.311401 | won: False
Blue team starts
GAME IS OVER
#  188 | steps: 45632 | steps_t: 28461 | t: 2477.256515 | r:  2540.000000 | e:   0.430780 | Q: 436.274170 | won: True
Blue team starts
GAME IS OVER
#  189 | steps: 45897 | steps_t: 28684 | t: 2495.771534 | r: -1180.000000 | e:   0.426320 | Q: 311.710693 | won: False
Blue team starts
GAME IS OVER
#  190 | steps: 46198 | steps_t: 28930 | t: 2515.290004 | r:  2320.000000 | e:   0.421400 | Q: 292.553925 | won: True
Red team starts
GAME IS OVER
#  191 | steps: 46366 | steps_t: 29056 | t: 2523.777640 | r: -1420.000000 | e:   0.418880 | Q: 189.344025 | won: False
Red team starts
GAME IS OVER
#  192 | steps: 46586 | steps_t: 29220 | t: 2536.041143 | r: -2640.000000 | e:   0.415600 | Q: 272.898132 | won: False
Blue team starts
GAME IS OVER
#  193 | steps: 46806 | steps_t: 29385 | t: 2548.666986 | r: -1400.000000 | e:   0.412300 | Q: 298.661041 | won: False
Red team starts
GAME IS OVER
#  194 | steps: 46978 | steps_t: 29512 | t: 2557.482460 | r: -1280.000000 | e:   0.409760 | Q: 357.595367 | won: False
Red team starts
GAME IS OVER
#  195 | steps: 47194 | steps_t: 29672 | t: 2569.546279 | r: -2870.000000 | e:   0.406560 | Q: 249.100052 | won: False
Blue team starts
GAME IS OVER
#  196 | steps: 47495 | steps_t: 29931 | t: 2591.228194 | r:  3550.000000 | e:   0.401380 | Q: 391.290375 | won: True
Blue team starts
GAME IS OVER
#  197 | steps: 47744 | steps_t: 30135 | t: 2608.771946 | r: -1400.000000 | e:   0.397300 | Q: 301.278442 | won: False
Blue team starts
GAME IS OVER
#  198 | steps: 47914 | steps_t: 30264 | t: 2618.741979 | r: -1270.000000 | e:   0.394720 | Q: 182.550369 | won: False
Red team starts
GAME IS OVER
#  199 | steps: 48134 | steps_t: 30428 | t: 2633.102589 | r: -1530.000000 | e:   0.391440 | Q: 206.434402 | won: False
Blue team starts
GAME IS OVER
#  200 | steps: 48351 | steps_t: 30595 | t: 2646.781924 | r: -1640.000000 | e:   0.388100 | Q: 264.536926 | won: False
Blue team starts
GAME IS OVER
#  201 | steps: 48523 | steps_t: 30726 | t: 2656.376021 | r: -1230.000000 | e:   0.385480 | Q: 306.955750 | won: False
Blue team starts
GAME IS OVER
#  202 | steps: 48691 | steps_t: 30849 | t: 2665.644419 | r: -1370.000000 | e:   0.383020 | Q: 167.780746 | won: False
Red team starts
GAME IS OVER
#  203 | steps: 48906 | steps_t: 31014 | t: 2677.409814 | r: -2010.000000 | e:   0.379720 | Q: 274.033173 | won: False
Blue team starts
GAME IS OVER
#  204 | steps: 49207 | steps_t: 31270 | t: 2698.422632 | r:  2280.000000 | e:   0.374600 | Q: 427.610260 | won: True
Red team starts
GAME IS OVER
#  205 | steps: 49375 | steps_t: 31397 | t: 2707.604396 | r: -1160.000000 | e:   0.372060 | Q: 232.162384 | won: False
Red team starts
GAME IS OVER
#  206 | steps: 49676 | steps_t: 31657 | t: 2726.619314 | r:  3310.000000 | e:   0.366860 | Q: 493.479889 | won: True
Blue team starts
GAME IS OVER
#  207 | steps: 49958 | steps_t: 31889 | t: 2746.505379 | r: -1090.000000 | e:   0.362220 | Q: 309.549164 | won: False
Blue team starts
GAME IS OVER
#  208 | steps: 50175 | steps_t: 32055 | t: 2759.912752 | r:  -590.000000 | e:   0.358900 | Q: 264.506134 | won: False
Blue team starts
GAME IS OVER
#  209 | steps: 50396 | steps_t: 32222 | t: 2772.512014 | r: -1980.000000 | e:   0.355560 | Q: 265.174805 | won: False
Red team starts
GAME IS OVER
#  210 | steps: 50678 | steps_t: 32450 | t: 2791.533147 | r: -1710.000000 | e:   0.351000 | Q: 339.206970 | won: False
Blue team starts
GAME IS OVER
#  211 | steps: 50979 | steps_t: 32697 | t: 2809.923196 | r:  2070.000000 | e:   0.346060 | Q: 430.405548 | won: True
Red team starts
GAME IS OVER
#  212 | steps: 51280 | steps_t: 32948 | t: 2830.398473 | r:   480.000000 | e:   0.341040 | Q: 351.727570 | won: True
Blue team starts
GAME IS OVER
#  213 | steps: 51544 | steps_t: 33162 | t: 2847.393859 | r: -2070.000000 | e:   0.336760 | Q: 325.504242 | won: False
Blue team starts
GAME IS OVER
#  214 | steps: 51765 | steps_t: 33329 | t: 2861.122910 | r: -2420.000000 | e:   0.333420 | Q: 202.411194 | won: False
Blue team starts
GAME IS OVER
#  215 | steps: 52030 | steps_t: 33552 | t: 2879.128643 | r: -1180.000000 | e:   0.328960 | Q: 275.803772 | won: False
Blue team starts
GAME IS OVER
#  216 | steps: 52249 | steps_t: 33720 | t: 2892.803280 | r: -2350.000000 | e:   0.325600 | Q: 259.639160 | won: False
Blue team starts
GAME IS OVER
#  217 | steps: 52550 | steps_t: 33980 | t: 2912.079649 | r:  2440.000000 | e:   0.320400 | Q: 354.209137 | won: True
Blue team starts
GAME IS OVER
#  218 | steps: 52766 | steps_t: 34140 | t: 2924.511024 | r: -1600.000000 | e:   0.317200 | Q: 295.070679 | won: False
Blue team starts
GAME IS OVER
#  219 | steps: 53067 | steps_t: 34390 | t: 2943.723122 | r:  3090.000000 | e:   0.312200 | Q: 346.100311 | won: True
Red team starts
GAME IS OVER
#  220 | steps: 53235 | steps_t: 34513 | t: 2953.438931 | r: -1850.000000 | e:   0.309740 | Q: 244.091736 | won: False
Red team starts
GAME IS OVER
#  221 | steps: 53503 | steps_t: 34726 | t: 2971.221539 | r: -2130.000000 | e:   0.305480 | Q: 261.081024 | won: False
Red team starts
GAME IS OVER
#  222 | steps: 53671 | steps_t: 34853 | t: 2981.282318 | r: -1080.000000 | e:   0.302940 | Q: 222.916183 | won: False
Blue team starts
GAME IS OVER
#  223 | steps: 53887 | steps_t: 35013 | t: 2994.397801 | r: -1380.000000 | e:   0.299740 | Q: 206.211731 | won: False
Blue team starts
GAME IS OVER
#  224 | steps: 54055 | steps_t: 35136 | t: 3007.615110 | r: -1000.000000 | e:   0.297280 | Q: 186.773163 | won: False
Blue team starts
GAME IS OVER
#  225 | steps: 54223 | steps_t: 35259 | t: 3016.399855 | r: -1330.000000 | e:   0.294820 | Q: 272.278107 | won: False
Red team starts
GAME IS OVER
#  226 | steps: 54393 | steps_t: 35384 | t: 3025.035275 | r: -1270.000000 | e:   0.292320 | Q: 152.245468 | won: False
Blue team starts
GAME IS OVER
#  227 | steps: 54561 | steps_t: 35510 | t: 3033.564699 | r: -1040.000000 | e:   0.289800 | Q: 233.373184 | won: False
Red team starts
GAME IS OVER
#  228 | steps: 54862 | steps_t: 35770 | t: 3050.753244 | r:  2490.000000 | e:   0.284600 | Q: 430.362427 | won: True
Blue team starts
GAME IS OVER
#  229 | steps: 55082 | steps_t: 35936 | t: 3063.671798 | r: -1920.000000 | e:   0.281280 | Q: 230.806747 | won: False
Blue team starts
GAME IS OVER
#  230 | steps: 55250 | steps_t: 36062 | t: 3072.464526 | r: -1230.000000 | e:   0.278760 | Q: 167.651901 | won: False
Blue team starts
GAME IS OVER
#  231 | steps: 55551 | steps_t: 36313 | t: 3091.816950 | r:   890.000000 | e:   0.273740 | Q: 510.324829 | won: True
Red team starts
GAME IS OVER
#  232 | steps: 55719 | steps_t: 36439 | t: 3101.248860 | r: -1140.000000 | e:   0.271220 | Q: 330.764313 | won: False
Red team starts
GAME IS OVER
#  233 | steps: 55934 | steps_t: 36604 | t: 3116.210780 | r: -1520.000000 | e:   0.267920 | Q: 225.693436 | won: False
Red team starts
GAME IS OVER
#  234 | steps: 56235 | steps_t: 36863 | t: 3135.503808 | r:  2890.000000 | e:   0.262740 | Q: 433.096893 | won: True
Blue team starts
GAME IS OVER
#  235 | steps: 56536 | steps_t: 37114 | t: 3155.802913 | r:  1550.000000 | e:   0.257720 | Q: 247.020966 | won: True
Red team starts
GAME IS OVER
#  236 | steps: 56837 | steps_t: 37365 | t: 3175.489189 | r:  1310.000000 | e:   0.252700 | Q: 475.457336 | won: True
Red team starts
GAME IS OVER
#  237 | steps: 57005 | steps_t: 37492 | t: 3184.712152 | r: -2160.000000 | e:   0.250160 | Q: 157.772888 | won: False
Red team starts
GAME IS OVER
#  238 | steps: 57220 | steps_t: 37657 | t: 3196.671069 | r: -1770.000000 | e:   0.246860 | Q: 226.167664 | won: False
Red team starts
GAME IS OVER
#  239 | steps: 57484 | steps_t: 37880 | t: 3214.084530 | r:  -740.000000 | e:   0.242400 | Q: 482.777832 | won: False
Blue team starts
GAME IS OVER
#  240 | steps: 57703 | steps_t: 38049 | t: 3230.615652 | r: -1140.000000 | e:   0.239020 | Q: 250.307053 | won: False
Blue team starts
GAME IS OVER
#  241 | steps: 57919 | steps_t: 38209 | t: 3244.596493 | r: -1490.000000 | e:   0.235820 | Q: 200.962708 | won: False
Blue team starts
GAME IS OVER
#  242 | steps: 58087 | steps_t: 38332 | t: 3253.352393 | r: -1070.000000 | e:   0.233360 | Q: 174.772903 | won: False
Red team starts
GAME IS OVER
#  243 | steps: 58303 | steps_t: 38494 | t: 3265.563279 | r: -1410.000000 | e:   0.230120 | Q: 253.528015 | won: False
Red team starts
GAME IS OVER
#  244 | steps: 58520 | steps_t: 38661 | t: 3276.957057 | r: -1880.000000 | e:   0.226780 | Q: 247.222794 | won: False
Blue team starts
GAME IS OVER
#  245 | steps: 58821 | steps_t: 38912 | t: 3296.742952 | r:  1690.000000 | e:   0.221760 | Q: 305.156464 | won: True
Blue team starts
GAME IS OVER
#  246 | steps: 59122 | steps_t: 39168 | t: 3315.631843 | r:  3030.000000 | e:   0.216640 | Q: 466.105988 | won: True
Blue team starts
GAME IS OVER
#  247 | steps: 59290 | steps_t: 39291 | t: 3324.603894 | r: -1050.000000 | e:   0.214180 | Q: 255.091995 | won: False
Blue team starts
GAME IS OVER
#  248 | steps: 59460 | steps_t: 39420 | t: 3334.147122 | r: -2770.000000 | e:   0.211600 | Q: 151.763412 | won: False
Blue team starts
GAME IS OVER
#  249 | steps: 59759 | steps_t: 39664 | t: 3355.783904 | r: -2840.000000 | e:   0.206720 | Q: 241.561066 | won: False
Blue team starts
Model saved
GAME IS OVER
#  250 | steps: 60024 | steps_t: 39879 | t: 3374.669469 | r: -1300.000000 | e:   0.202420 | Q: 254.019073 | won: False
Blue team starts
GAME IS OVER
#  251 | steps: 60239 | steps_t: 40043 | t: 3386.706136 | r: -1140.000000 | e:   0.199140 | Q: 246.831650 | won: False
Red team starts
GAME IS OVER
#  252 | steps: 60459 | steps_t: 40207 | t: 3398.570874 | r: -1480.000000 | e:   0.195860 | Q: 202.811157 | won: False
Blue team starts
GAME IS OVER
#  253 | steps: 60760 | steps_t: 40453 | t: 3419.354752 | r:  1720.000000 | e:   0.190940 | Q: 319.197968 | won: True
Red team starts
GAME IS OVER
#  254 | steps: 60975 | steps_t: 40617 | t: 3432.594918 | r: -1540.000000 | e:   0.187660 | Q: 203.171890 | won: False
Red team starts
GAME IS OVER
#  255 | steps: 61276 | steps_t: 40864 | t: 3453.729598 | r:  1630.000000 | e:   0.182720 | Q: 305.794159 | won: True
Red team starts
GAME IS OVER
#  256 | steps: 61548 | steps_t: 41095 | t: 3473.707649 | r:  -450.000000 | e:   0.178100 | Q: 279.919464 | won: False
Red team starts
GAME IS OVER
#  257 | steps: 61849 | steps_t: 41355 | t: 3498.280324 | r:  2740.000000 | e:   0.172900 | Q: 448.230011 | won: True
Blue team starts
GAME IS OVER
#  258 | steps: 62067 | steps_t: 41519 | t: 3509.749735 | r: -1180.000000 | e:   0.169620 | Q: 198.591751 | won: False
Red team starts
GAME IS OVER
#  259 | steps: 62327 | steps_t: 41737 | t: 3524.942688 | r:  -300.000000 | e:   0.165260 | Q: 570.363708 | won: False
Blue team starts
GAME IS OVER
#  260 | steps: 62628 | steps_t: 41996 | t: 3544.932633 | r:  2560.000000 | e:   0.160080 | Q: 361.495819 | won: True
Blue team starts
GAME IS OVER
#  261 | steps: 62856 | steps_t: 42168 | t: 3559.089849 | r: -1650.000000 | e:   0.156640 | Q: 283.559998 | won: False
Blue team starts
GAME IS OVER
#  262 | steps: 63156 | steps_t: 42412 | t: 3579.549960 | r: -1590.000000 | e:   0.151760 | Q: 333.221619 | won: False
Blue team starts
GAME IS OVER
#  263 | steps: 63457 | steps_t: 42668 | t: 3601.636853 | r:  2420.000000 | e:   0.146640 | Q: 459.848145 | won: True
Red team starts
GAME IS OVER
#  264 | steps: 63673 | steps_t: 42828 | t: 3616.303512 | r: -1360.000000 | e:   0.143440 | Q: 277.562714 | won: False
Blue team starts
GAME IS OVER
#  265 | steps: 63974 | steps_t: 43079 | t: 3637.210615 | r:  1760.000000 | e:   0.138420 | Q: 260.854279 | won: True
Blue team starts
GAME IS OVER
#  266 | steps: 64194 | steps_t: 43245 | t: 3653.890176 | r: -1470.000000 | e:   0.135100 | Q: 173.356873 | won: False
Blue team starts
GAME IS OVER
#  267 | steps: 64366 | steps_t: 43375 | t: 3664.948547 | r: -1240.000000 | e:   0.132500 | Q: 255.513016 | won: False
Red team starts
GAME IS OVER
#  268 | steps: 64667 | steps_t: 43635 | t: 3685.195972 | r:  2830.000000 | e:   0.127300 | Q: 515.203308 | won: True
Red team starts
GAME IS OVER
#  269 | steps: 64888 | steps_t: 43801 | t: 3700.269847 | r:  -990.000000 | e:   0.123980 | Q: 180.050003 | won: False
Blue team starts
GAME IS OVER
#  270 | steps: 65189 | steps_t: 44057 | t: 3725.237885 | r:  2370.000000 | e:   0.118860 | Q: 511.021179 | won: True
Red team starts
GAME IS OVER
#  271 | steps: 65458 | steps_t: 44276 | t: 3744.151025 | r: -1320.000000 | e:   0.114480 | Q: 356.025635 | won: False
Blue team starts
GAME IS OVER
#  272 | steps: 65729 | steps_t: 44506 | t: 3772.268525 | r: -1450.000000 | e:   0.109880 | Q: 373.803864 | won: False
Red team starts
GAME IS OVER
#  273 | steps: 66030 | steps_t: 44765 | t: 3792.437550 | r:  1900.000000 | e:   0.104700 | Q: 479.379517 | won: True
Red team starts
GAME IS OVER
#  274 | steps: 66248 | steps_t: 44929 | t: 3805.679970 | r: -1190.000000 | e:   0.101420 | Q: 246.294296 | won: False
Red team starts
GAME IS OVER
#  275 | steps: 66549 | steps_t: 45180 | t: 3828.644805 | r:  2740.000000 | e:   0.100000 | Q: 344.039398 | won: True
Red team starts
GAME IS OVER
#  276 | steps: 66769 | steps_t: 45346 | t: 3843.668445 | r: -1020.000000 | e:   0.100000 | Q: 217.272430 | won: False
Red team starts
GAME IS OVER
#  277 | steps: 67070 | steps_t: 45606 | t: 3865.293280 | r:  1050.000000 | e:   0.100000 | Q: 397.790070 | won: True
Blue team starts
GAME IS OVER
#  278 | steps: 67285 | steps_t: 45771 | t: 3879.208028 | r:  -900.000000 | e:   0.100000 | Q: 239.387192 | won: False
Red team starts
GAME IS OVER
#  279 | steps: 67453 | steps_t: 45898 | t: 3891.158230 | r:  -960.000000 | e:   0.100000 | Q: 173.866791 | won: False
Red team starts
GAME IS OVER
#  280 | steps: 67669 | steps_t: 46060 | t: 3906.571638 | r: -1340.000000 | e:   0.100000 | Q: 189.011581 | won: False
Blue team starts
GAME IS OVER
#  281 | steps: 67887 | steps_t: 46223 | t: 3920.005095 | r: -1140.000000 | e:   0.100000 | Q: 199.785980 | won: False
Red team starts
GAME IS OVER
#  282 | steps: 68102 | steps_t: 46388 | t: 3933.346584 | r: -1440.000000 | e:   0.100000 | Q: 196.970337 | won: False
Red team starts
GAME IS OVER
#  283 | steps: 68320 | steps_t: 46550 | t: 3946.582709 | r: -1130.000000 | e:   0.100000 | Q: 181.397842 | won: False
Red team starts
GAME IS OVER
#  284 | steps: 68493 | steps_t: 46681 | t: 3958.596429 | r: -1410.000000 | e:   0.100000 | Q: 303.950317 | won: False
Blue team starts
GAME IS OVER
#  285 | steps: 68711 | steps_t: 46849 | t: 3973.305895 | r: -1490.000000 | e:   0.100000 | Q: 262.061829 | won: False
Red team starts
GAME IS OVER
#  286 | steps: 68992 | steps_t: 47088 | t: 3993.260063 | r:  -640.000000 | e:   0.100000 | Q: 510.962494 | won: False
Blue team starts
GAME IS OVER
#  287 | steps: 69245 | steps_t: 47296 | t: 4011.787225 | r:  -800.000000 | e:   0.100000 | Q: 410.676941 | won: False
Blue team starts
GAME IS OVER
#  288 | steps: 69546 | steps_t: 47552 | t: 4038.874837 | r:  2390.000000 | e:   0.100000 | Q: 482.570496 | won: True
Red team starts
GAME IS OVER
#  289 | steps: 69761 | steps_t: 47716 | t: 4052.781484 | r:  -910.000000 | e:   0.100000 | Q: 193.205872 | won: False
Red team starts
GAME IS OVER
#  290 | steps: 69929 | steps_t: 47842 | t: 4063.207514 | r:  -940.000000 | e:   0.100000 | Q: 255.224258 | won: False
Blue team starts
Model saved
GAME IS OVER
#  291 | steps: 70230 | steps_t: 48101 | t: 4093.350373 | r:  2520.000000 | e:   0.100000 | Q: 360.255157 | won: True
Blue team starts
GAME IS OVER
#  292 | steps: 70531 | steps_t: 48361 | t: 4115.549296 | r:  3230.000000 | e:   0.100000 | Q: 372.841125 | won: True
Blue team starts
GAME IS OVER
#  293 | steps: 70832 | steps_t: 48612 | t: 4138.949799 | r:  2400.000000 | e:   0.100000 | Q: 333.257782 | won: True
Red team starts
GAME IS OVER
#  294 | steps: 71133 | steps_t: 48857 | t: 4165.252055 | r:  2600.000000 | e:   0.100000 | Q: 492.528015 | won: True
Blue team starts
GAME IS OVER
#  295 | steps: 71434 | steps_t: 49116 | t: 4196.074311 | r:  -530.000000 | e:   0.100000 | Q: 414.650909 | won: False
Red team starts
GAME IS OVER
#  296 | steps: 71653 | steps_t: 49285 | t: 4211.080408 | r: -1490.000000 | e:   0.100000 | Q: 343.401031 | won: False
Blue team starts
GAME IS OVER
#  297 | steps: 71954 | steps_t: 49544 | t: 4233.271504 | r:  2820.000000 | e:   0.100000 | Q: 419.900848 | won: True
Red team starts
GAME IS OVER
#  298 | steps: 72169 | steps_t: 49708 | t: 4247.577943 | r: -1000.000000 | e:   0.100000 | Q: 258.665161 | won: False
Red team starts
GAME IS OVER
#  299 | steps: 72470 | steps_t: 49967 | t: 4269.027684 | r:  2760.000000 | e:   0.100000 | Q: 479.524139 | won: True
Red team starts
GAME IS OVER
#  300 | steps: 72690 | steps_t: 50133 | t: 4283.649153 | r:  -960.000000 | e:   0.100000 | Q: 186.822540 | won: False
Red team starts
GAME IS OVER
#  301 | steps: 72991 | steps_t: 50393 | t: 4305.541686 | r:  2890.000000 | e:   0.100000 | Q: 423.246155 | won: True
Red team starts
GAME IS OVER
#  302 | steps: 73208 | steps_t: 50559 | t: 4323.396499 | r: -1400.000000 | e:   0.100000 | Q: 255.745255 | won: False
Blue team starts
GAME IS OVER
#  303 | steps: 73426 | steps_t: 50722 | t: 4339.021016 | r: -1340.000000 | e:   0.100000 | Q: 215.903610 | won: False
Red team starts
GAME IS OVER
#  304 | steps: 73727 | steps_t: 50981 | t: 4362.255992 | r:  2150.000000 | e:   0.100000 | Q: 309.180328 | won: True
Blue team starts
GAME IS OVER
#  305 | steps: 73899 | steps_t: 51111 | t: 4374.426389 | r:  -930.000000 | e:   0.100000 | Q: 395.338928 | won: False
Red team starts
GAME IS OVER
#  306 | steps: 74071 | steps_t: 51242 | t: 4388.117608 | r: -1100.000000 | e:   0.100000 | Q: 274.337463 | won: False
Red team starts
GAME IS OVER
#  307 | steps: 74288 | steps_t: 51403 | t: 4403.613898 | r: -1300.000000 | e:   0.100000 | Q: 154.816025 | won: False
Red team starts
GAME IS OVER
#  308 | steps: 74461 | steps_t: 51535 | t: 4415.215317 | r:  -850.000000 | e:   0.100000 | Q: 294.856842 | won: False
Red team starts
GAME IS OVER
#  309 | steps: 74677 | steps_t: 51697 | t: 4429.601121 | r: -1040.000000 | e:   0.100000 | Q: 216.107056 | won: False
Blue team starts
GAME IS OVER
#  310 | steps: 74893 | steps_t: 51857 | t: 4453.551633 | r:  -880.000000 | e:   0.100000 | Q: 296.300262 | won: False
Blue team starts
GAME IS OVER
#  311 | steps: 75109 | steps_t: 52017 | t: 4471.107787 | r: -1540.000000 | e:   0.100000 | Q: 162.622482 | won: False
Blue team starts
GAME IS OVER
#  312 | steps: 75410 | steps_t: 52273 | t: 4497.904739 | r:  2570.000000 | e:   0.100000 | Q: 486.492950 | won: True
Red team starts
GAME IS OVER
#  313 | steps: 75582 | steps_t: 52404 | t: 4508.322784 | r: -3340.000000 | e:   0.100000 | Q: 278.095886 | won: False
Red team starts
GAME IS OVER
#  314 | steps: 75883 | steps_t: 52660 | t: 4530.361948 | r:  3290.000000 | e:   0.100000 | Q: 538.256714 | won: True
Blue team starts
GAME IS OVER
#  315 | steps: 76101 | steps_t: 52822 | t: 4545.089570 | r: -1060.000000 | e:   0.100000 | Q: 217.630814 | won: False
Blue team starts
GAME IS OVER
#  316 | steps: 76363 | steps_t: 53034 | t: 4565.978090 | r:  -730.000000 | e:   0.100000 | Q: 351.103851 | won: False
Red team starts
GAME IS OVER
#  317 | steps: 76664 | steps_t: 53290 | t: 4588.637677 | r:  3280.000000 | e:   0.100000 | Q: 558.830627 | won: True
Blue team starts
GAME IS OVER
#  318 | steps: 76965 | steps_t: 53550 | t: 4614.575334 | r:  2770.000000 | e:   0.100000 | Q: 519.873230 | won: True
Blue team starts
GAME IS OVER
#  319 | steps: 77181 | steps_t: 53716 | t: 4633.505355 | r: -1410.000000 | e:   0.100000 | Q: 208.400513 | won: False
Blue team starts
GAME IS OVER
#  320 | steps: 77349 | steps_t: 53842 | t: 4643.778733 | r:  -950.000000 | e:   0.100000 | Q: 251.245773 | won: False
Red team starts
GAME IS OVER
#  321 | steps: 77650 | steps_t: 54093 | t: 4667.042142 | r:  1650.000000 | e:   0.100000 | Q: 452.459564 | won: True
Red team starts
GAME IS OVER
#  322 | steps: 77818 | steps_t: 54219 | t: 4677.572696 | r: -1140.000000 | e:   0.100000 | Q: 246.721893 | won: False
Blue team starts
GAME IS OVER
#  323 | steps: 78034 | steps_t: 54380 | t: 4690.380306 | r: -1180.000000 | e:   0.100000 | Q: 178.924377 | won: False
Red team starts
GAME IS OVER
#  324 | steps: 78251 | steps_t: 54546 | t: 4705.980167 | r: -1680.000000 | e:   0.100000 | Q: 183.129425 | won: False
Red team starts
GAME IS OVER
#  325 | steps: 78470 | steps_t: 54714 | t: 4721.456913 | r: -1610.000000 | e:   0.100000 | Q: 324.826660 | won: False
Red team starts
GAME IS OVER
#  326 | steps: 78638 | steps_t: 54840 | t: 4732.193121 | r: -1000.000000 | e:   0.100000 | Q: 223.816193 | won: False
Red team starts
GAME IS OVER
#  327 | steps: 78874 | steps_t: 55021 | t: 4748.090721 | r: -1310.000000 | e:   0.100000 | Q: 363.296112 | won: False
Red team starts
GAME IS OVER
#  328 | steps: 79094 | steps_t: 55187 | t: 4765.675037 | r: -1400.000000 | e:   0.100000 | Q: 211.447418 | won: False
Blue team starts
GAME IS OVER
#  329 | steps: 79314 | steps_t: 55351 | t: 4782.016950 | r: -1660.000000 | e:   0.100000 | Q: 179.192230 | won: False
Red team starts
GAME IS OVER
#  330 | steps: 79591 | steps_t: 55574 | t: 4803.116708 | r: -1490.000000 | e:   0.100000 | Q: 328.318420 | won: False
Red team starts
GAME IS OVER
#  331 | steps: 79809 | steps_t: 55736 | t: 4816.040028 | r: -1240.000000 | e:   0.100000 | Q: 238.463959 | won: False
Blue team starts
Model saved
GAME IS OVER
#  332 | steps: 80029 | steps_t: 55906 | t: 4841.593630 | r: -1610.000000 | e:   0.100000 | Q: 188.604462 | won: False
Red team starts
GAME IS OVER
#  333 | steps: 80247 | steps_t: 56070 | t: 4857.577026 | r: -1110.000000 | e:   0.100000 | Q: 161.809052 | won: False
Red team starts
GAME IS OVER
#  334 | steps: 80461 | steps_t: 56230 | t: 4872.969144 | r: -1610.000000 | e:   0.100000 | Q: 181.257477 | won: False
Red team starts
GAME IS OVER
#  335 | steps: 80762 | steps_t: 56486 | t: 4898.621560 | r:  2110.000000 | e:   0.100000 | Q: 467.384521 | won: True
Red team starts
GAME IS OVER
#  336 | steps: 80930 | steps_t: 56612 | t: 4911.564200 | r:  -920.000000 | e:   0.100000 | Q: 214.691238 | won: False
Blue team starts
GAME IS OVER
#  337 | steps: 81098 | steps_t: 56739 | t: 4924.074846 | r:  -930.000000 | e:   0.100000 | Q: 278.419983 | won: False
Blue team starts
GAME IS OVER
#  338 | steps: 81399 | steps_t: 56995 | t: 4948.295312 | r:  2250.000000 | e:   0.100000 | Q: 272.856995 | won: True
Blue team starts
GAME IS OVER
#  339 | steps: 81700 | steps_t: 57241 | t: 4971.012669 | r:  2490.000000 | e:   0.100000 | Q: 364.715881 | won: True
Blue team starts
GAME IS OVER
#  340 | steps: 81915 | steps_t: 57405 | t: 4986.171851 | r: -1420.000000 | e:   0.100000 | Q: 207.262009 | won: False
Blue team starts
GAME IS OVER
#  341 | steps: 82135 | steps_t: 57569 | t: 5004.223131 | r: -1750.000000 | e:   0.100000 | Q: 171.889328 | won: False
Red team starts
GAME IS OVER
#  342 | steps: 82355 | steps_t: 57733 | t: 5019.936106 | r: -1200.000000 | e:   0.100000 | Q: 270.467926 | won: False
Red team starts
GAME IS OVER
#  343 | steps: 82656 | steps_t: 57978 | t: 5043.610602 | r:  1780.000000 | e:   0.100000 | Q: 228.423065 | won: True
Red team starts
GAME IS OVER
